douglas-fir	{"temperatureRange": "5-25", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 100, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
dove tree	{"temperatureRange": "10-25", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "20", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
dragonfruit	{"temperatureRange": "10-40", "precipitationRange": "60-150", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": "6", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
drooling-nut	{"temperatureRange": "20-35", "precipitationRange": "70-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
drumstick tree	{"temperatureRange": "25-40", "precipitationRange": "25-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
durian fruit	{"temperatureRange": "22-35", "precipitationRange": "150-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 40, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
durra	{"temperatureRange": "20-35", "precipitationRange": "40-100", "sunlightRange": "2000-3000", "kind": "grass", "maximumHeight": 2.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
durum wheat	{"temperatureRange": "15-25", "precipitationRange": "30-70", "sunlightRange": "1500-2500", "kind": "grass", "maximumHeight": 1, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
dùzhòng	{"temperatureRange": "15-30", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
dwarf fan palm	{"temperatureRange": "10-40", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
dwarf holly	{"temperatureRange": "-10-30", "precipitationRange": "50-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 1.5, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
earth pea	{"temperatureRange": "10-30", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "grass", "maximumHeight": 0.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
ebony	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 25, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
nerve plant	{"temperatureRange": "18-29", "precipitationRange": "150-200", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": "0.3", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
eggplant	{"temperatureRange": "20-30", "precipitationRange": "60-100", "sunlightRange": "1800-2400", "kind": "bush", "maximumHeight": "1", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
elder berry	{"temperatureRange": "10-25", "precipitationRange": "75-150", "sunlightRange": "1500-2000", "kind": "bush", "maximumHeight": "6", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
elderberry	{"temperatureRange": "10-25", "precipitationRange": "75-150", "sunlightRange": "1500-2000", "kind": "bush", "maximumHeight": "6", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
elephant ear	{"temperatureRange": "18-30", "precipitationRange": "150-250", "sunlightRange": "1000-2000", "kind": "grass", "maximumHeight": "2.5", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": true}
elm	{"temperatureRange": "-30-40", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
emerald	{"temperatureRange": "20-30", "precipitationRange": "100-200", "sunlightRange": "1000-1800", "kind": "grass", "maximumHeight": 0.3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
empress	{"temperatureRange": "15-30", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
endive	{"temperatureRange": "10-25", "precipitationRange": "50-75", "sunlightRange": "1500-2000", "kind": "grass", "maximumHeight": 0.3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
espuela de gallo	{"temperatureRange": "15-30", "precipitationRange": "60-100", "sunlightRange": "2000-3000", "kind": "grass", "maximumHeight": 1, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
essingang	{"temperatureRange": "15-30", "precipitationRange": "70-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
eucalyptus	{"temperatureRange": "5-35", "precipitationRange": "50-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 70, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
euodia	{"temperatureRange": "-5-25", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
european fan palm	{"temperatureRange": "10-35", "precipitationRange": "40-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
european or common beech	{"temperatureRange": "-10-25", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 40, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": true, "seeds": true, "cones": false, "tuber": false}
everglades palm	{"temperatureRange": "15-35", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
evodia	{"temperatureRange": "-15-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "20", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
false cypress	{"temperatureRange": "-20-25", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "40", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
false mangrove	{"temperatureRange": "10-35", "precipitationRange": "150-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "10", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
false spruce	{"temperatureRange": "-30-20", "precipitationRange": "50-100", "sunlightRange": "1000-2000", "kind": "tree", "maximumHeight": "30", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
false tamarind	{"temperatureRange": "18-30", "precipitationRange": "75-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 20, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fan palm	{"temperatureRange": "15-35", "precipitationRange": "50-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fan palms	{"temperatureRange": "15-35", "precipitationRange": "50-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
feijoa	{"temperatureRange": "10-25", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 4, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fennel	{"temperatureRange": "15-25", "precipitationRange": "40-60", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fenugreek	{"temperatureRange": "10-35", "precipitationRange": "25-75", "sunlightRange": "1500-2500", "kind": "grass", "maximumHeight": "0.6", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fern	{"temperatureRange": "10-25", "precipitationRange": "100-200", "sunlightRange": "500-1500", "kind": "grass", "maximumHeight": "1.5", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fetid cedar	{"temperatureRange": "-10-30", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "20", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
fiddle-tree	{"temperatureRange": "15-30", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fig	{"temperatureRange": "10-40", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "10", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
filbert	{"temperatureRange": "7-21", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "6", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
finger cherry	{"temperatureRange": "15-25", "precipitationRange": "60-100", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": "3", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fique	{"temperatureRange": "20-30", "precipitationRange": "50-100", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fir	{"temperatureRange": "-10-15", "precipitationRange": "50-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": "80", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
firebell	{"temperatureRange": "15-25", "precipitationRange": "60-100", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": "1", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
firestick plants	{"temperatureRange": "15-35", "precipitationRange": "50-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fish-bait	{"temperatureRange": "10-30", "precipitationRange": "75-200", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": 2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fishpoison	{"temperatureRange": "20-35", "precipitationRange": "100-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fishtail palms	{"temperatureRange": "20-35", "precipitationRange": "100-250", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flamboyant	{"temperatureRange": "20-35", "precipitationRange": "50-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flame	{"temperatureRange": "20-35", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flame of the forest	{"temperatureRange": "20-35", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flamegold	{"temperatureRange": "15-30", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flax	{"temperatureRange": "10-25", "precipitationRange": "40-60", "sunlightRange": "1500-2500", "kind": "grass", "maximumHeight": 1.2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
florida aspen	{"temperatureRange": "15-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
florida buttonwood	{"temperatureRange": "10-40", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 25, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
florida clusia	{"temperatureRange": "15-35", "precipitationRange": "100-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
florida tetrazygia	{"temperatureRange": "15-30", "precipitationRange": "100-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
florida torreya	{"temperatureRange": "5-30", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": true, "nuts": true, "seeds": true, "cones": false, "tuber": false}
florida-boxwood	{"temperatureRange": "10-35", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 2, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flowering pear	{"temperatureRange": "-20-35", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
flowering willow	{"temperatureRange": "-30-40", "precipitationRange": "50-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 25, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
formio	{"temperatureRange": "-5-40", "precipitationRange": "25-100", "sunlightRange": "2000-3000", "kind": "grass", "maximumHeight": 1.5, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fountainbush	{"temperatureRange": "10-40", "precipitationRange": "25-100", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": "2.5", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fourleaf buchenavia	{"temperatureRange": "15-30", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 30, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
foxglove	{"temperatureRange": "10-25", "precipitationRange": "75-150", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
foxtail palm	{"temperatureRange": "20-35", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 10, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
frangipani	{"temperatureRange": "20-30", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 7, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
franklin	{"temperatureRange": "15-25", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 20, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
franklinia	{"temperatureRange": "15-25", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 6, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
frijolillo	{"temperatureRange": "15-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
frijolito	{"temperatureRange": "18-25", "precipitationRange": "60-100", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 2, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
fringetree	{"temperatureRange": "-15-30", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 12, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
gamboge	{"temperatureRange": "20-35", "precipitationRange": "150-300", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 18, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
garcinias	{"temperatureRange": "20-35", "precipitationRange": "100-250", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 25, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
garjan	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 40, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
garlic	{"temperatureRange": "15-25", "precipitationRange": "40-60", "sunlightRange": "1500-2000", "kind": "grass", "maximumHeight": 0.6, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": true}
geigertree	{"temperatureRange": "10-25", "precipitationRange": "60-100", "sunlightRange": "1000-1500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
georgia plume	{"temperatureRange": "15-30", "precipitationRange": "50-100", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
geranium	{"temperatureRange": "15-25", "precipitationRange": "40-60", "sunlightRange": "1000-1500", "kind": "grass", "maximumHeight": 0.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
ghost gum	{"temperatureRange": "10-45", "precipitationRange": "25-160", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 40, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
ghost-tree	{"temperatureRange": "-10-40", "precipitationRange": "20-70", "sunlightRange": "2500-3500", "kind": "tree", "maximumHeight": 15, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
giant aloe	{"temperatureRange": "15-35", "precipitationRange": "25-100", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": 6, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
giant redwood	{"temperatureRange": "5-25", "precipitationRange": "100-300", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 115, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
giant sensitive	{"temperatureRange": "20-35", "precipitationRange": "100-200", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 12, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
giant sequoia	{"temperatureRange": "-12-21", "precipitationRange": "100-200", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "80", "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
ginger	{"temperatureRange": "20-35", "precipitationRange": "150-250", "sunlightRange": "1000-2000", "kind": "bush", "maximumHeight": "1", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": true}
gingko biloba	{"temperatureRange": "-18-24", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "30", "evergreen": false, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": true, "seeds": true, "cones": false, "tuber": false}
goat-tree	{"temperatureRange": "15-30", "precipitationRange": "50-150", "sunlightRange": "2000-3500", "kind": "tree", "maximumHeight": "10", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
golden apple	{"temperatureRange": "7-24", "precipitationRange": "60-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": "12", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
golden chain	{"temperatureRange": "7-24", "precipitationRange": "60-150", "sunlightRange": "2000-4000", "kind": "tree", "maximumHeight": "7", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
golden rain	{"temperatureRange": "-17-37", "precipitationRange": "40-100", "sunlightRange": "2000-4000", "kind": "tree", "maximumHeight": "12", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
golden raintree	{"temperatureRange": "-17-37", "precipitationRange": "60-150", "sunlightRange": "2500-4000", "kind": "tree", "maximumHeight": "12", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
golden shower	{"temperatureRange": "15-30", "precipitationRange": "75-200", "sunlightRange": "2500-4000", "kind": "tree", "maximumHeight": "15", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
gommier	{"temperatureRange": "20-30", "precipitationRange": "100-250", "sunlightRange": "2500-4000", "kind": "tree", "maximumHeight": "30", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
gooseberry	{"temperatureRange": "-20-30", "precipitationRange": "60-150", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 1.5, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
gopher wood	{"temperatureRange": "10-35", "precipitationRange": "75-150", "sunlightRange": "2000-3000", "kind": "tree", "maximumHeight": 15, "evergreen": true, "sealife": false, "carnivorous": false, "flower": false, "fruits": false, "nuts": false, "seeds": true, "cones": true, "tuber": false}
gordonia	{"temperatureRange": "5-30", "precipitationRange": "75-150", "sunlightRange": "1500-2500", "kind": "tree", "maximumHeight": 18, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
gourd	{"temperatureRange": "15-35", "precipitationRange": "50-100", "sunlightRange": "2000-3000", "kind": "grass", "maximumHeight": 10, "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
goyavier de montevideo	{"temperatureRange": "-5-25", "precipitationRange": "60-120", "sunlightRange": "1500-2500", "kind": "bush", "maximumHeight": 3, "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
grape	{"temperatureRange": "10-38", "precipitationRange": "60-150", "sunlightRange": "2000-3000", "kind": "bush", "maximumHeight": "5", "evergreen": false, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
grapefruit	{"temperatureRange": "13-35", "precipitationRange": "100-150", "sunlightRange": "2500-3000", "kind": "tree", "maximumHeight": "15", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": true, "nuts": false, "seeds": true, "cones": false, "tuber": false}
grass esparto	{"temperatureRange": "5-35", "precipitationRange": "25-75", "sunlightRange": "2000-3500", "kind": "grass", "maximumHeight": "1.2", "evergreen": true, "sealife": false, "carnivorous": false, "flower": true, "fruits": false, "nuts": false, "seeds": true, "cones": false, "tuber": false}
